customer_id,TBS
91257,110.0
91297,17.0
91307,12.5
91308,16.714285714285715
91328,26.90909090909091
91330,146.0
91336,332.0
91348,76.0
91353,66.0
91354,16.5
91368,32.42857142857143
91372,9.0
91375,6.0
91384,17.0
91385,17.0
91398,130.0
91410,17.68421052631579
91413,33.0
91418,1.0
91421,49.666666666666664
91423,3.3333333333333335
91435,313.0
91436,50.0
91443,19.11111111111111
91450,137.5
91456,59.2
91465,77.0
91469,54.4
91477,86.0
91497,85.0
91501,15.5
91511,56.0
91521,137.5
91529,21.0
91542,6.0
91560,12.4
91561,36.0
91570,273.0
91580,129.0
91581,18.555555555555557
91587,65.0
91609,170.0
91622,49.0
91626,87.0
91639,32.0
91648,276.0
91653,103.33333333333333
91657,119.0
91664,30.0
91666,51.0
91684,42.833333333333336
91691,185.0
91712,176.0
91766,74.33333333333333
91771,95.0
91772,8.5
91788,62.0
91798,186.0
91799,36.0
91831,118.5
91832,16.5
91842,73.5
91846,24.5
91849,56.0
91853,212.0
91856,41.0
91864,59.6
91874,6.0
91932,26.6
91941,52.0
91942,16.454545454545453
91943,47.5
91946,51.0
91959,16.5
91966,31.90909090909091
91970,69.0
91971,7.0
91979,20.923076923076923
91989,25.0
92007,49.0
92015,22.0
92020,69.0
92021,39.0
92047,37.333333333333336
92052,56.5
92056,147.0
92076,13.846153846153847
92089,60.0
92094,90.66666666666667
92098,42.0
92109,10.5
92118,81.0
92139,10.0
92141,12.0
92151,5.0
92180,125.5
92190,11.4
92200,33.0
92202,21.8
92215,138.0
92230,81.5
92231,39.166666666666664
92246,129.0
92248,190.0
92252,14.5
92279,71.0
92287,14.0
92290,12.5
92296,10.0
92310,23.0
92320,52.0
92326,17.5
92350,72.0
92352,17.125
92359,13.857142857142858
92365,100.33333333333333
92367,32.0
92373,87.0
92380,11.75
92381,38.57142857142857
92383,124.5
92390,157.0
92392,42.0
92393,173.0
92403,50.833333333333336
92454,45.0
92472,70.0
92477,135.0
92482,29.0
92488,41.666666666666664
92489,68.5
92510,55.5
92521,29.166666666666668
92525,16.133333333333333
92527,4.0
92533,99.0
92562,32.6
92568,15.5
92587,128.5
92608,34.25
92615,41.0
92626,88.5
92649,84.0
92657,81.0
92698,27.5
92718,6.4
92725,61.666666666666664
92750,10.428571428571429
92752,27.666666666666668
92777,66.0
92788,55.0
92812,25.0
92823,19.333333333333332
92872,43.666666666666664
92898,197.0
92903,66.0
92917,49.333333333333336
92919,27.5
92943,14.2
92947,30.333333333333332
92953,14.0
92967,20.0
92979,13.0
92980,41.714285714285715
92983,84.25
92988,79.0
92994,39.666666666666664
93003,17.0
93007,26.2
93024,71.0
93027,31.833333333333332
93032,150.0
93058,34.57142857142857
93061,25.0
93068,8.875
93087,13.5
93088,68.75
93095,26.5
93096,14.0
93104,127.5
93108,11.0
93128,5.0
93131,37.6
93164,19.0
93183,31.5
93218,17.666666666666668
93233,24.833333333333332
93237,42.0
93252,41.25
93260,66.66666666666667
93263,74.0
93279,9.666666666666666
93284,39.0
93286,29.428571428571427
93299,2.0
93306,9.25
93322,2.0
93342,2.25
93344,99.0
93351,36.333333333333336
93362,37.57142857142857
93372,31.25
93381,112.0
93389,30.0
93398,17.0
93404,77.5
93405,28.166666666666668
93432,63.0
93434,77.66666666666667
93445,90.0
93474,97.0
93486,29.875
93502,111.0
93505,12.5
93507,51.5
93512,36.833333333333336
93516,9.5
93532,329.0
93542,42.0
93548,16.375
93556,16.0
93566,26.285714285714285
93591,48.0
93592,14.0
93599,13.5
93612,8.0
93638,173.0
93647,44.333333333333336
93663,13.5
93665,69.5
93682,13.0
93684,56.5
93685,19.5
93717,19.25
93726,15.0
93730,55.0
93732,49.0
93750,11.0
93752,13.0
93755,38.5
93757,221.0
93794,23.125
93821,30.857142857142858
93827,78.0
93847,14.0
93860,26.666666666666668
93880,56.0
93887,27.666666666666668
93888,49.5
93918,56.0
93926,23.666666666666668
93953,10.0
93969,12.25
93970,171.0
93986,26.0
93988,4.0
94005,167.0
94013,8.833333333333334
94026,37.0
94032,189.0
94054,92.66666666666667
94055,108.5
94062,33.75
94070,6.0
94080,64.66666666666667
94094,43.5
94101,40.0
94102,86.0
94105,35.5
94133,19.0
94136,22.0
94144,65.75
94152,23.5
94157,22.0
94159,21.0
94168,32.333333333333336
94176,6.0
94181,16.8
94189,22.666666666666668
94195,19.714285714285715
94208,4.0
94218,18.90909090909091
94219,7.0
94220,10.5
94222,56.0
94224,6.0
94228,44.8
94246,52.6
94262,4.0
94273,4.0
94280,31.5
94292,24.5
94300,11.75
94308,37.666666666666664
94309,231.0
94319,40.0
94326,41.0
94333,18.0
94339,15.2
94353,12.0
94358,6.0
94363,10.142857142857142
94391,50.0
94417,67.0
94422,34.5
94423,2.0
94431,11.0
94433,38.166666666666664
94468,110.0
94472,23.583333333333332
94475,43.142857142857146
94481,21.466666666666665
94486,58.833333333333336
94541,43.0
94542,25.0
94565,4.0
94572,165.5
94577,39.25
94585,46.0
94593,112.5
94601,66.2
94618,1.0
94632,68.66666666666667
94638,47.6
94642,59.5
94652,114.0
94679,26.8
94689,126.0
94693,87.0
94698,75.0
94699,41.0
94700,87.0
94709,61.666666666666664
94712,5.5
94717,220.0
94741,78.0
94756,33.0
94764,50.0
94775,74.0
94806,26.714285714285715
94814,22.6
94826,54.0
94832,20.5
94840,13.0
94858,29.0
94867,18.5
94876,182.0
94877,79.66666666666667
94879,11.0
94884,46.5
94911,58.0
94913,29.0
94922,18.0
94926,39.666666666666664
94932,11.0
94947,14.0
94955,23.0
94957,67.0
94978,53.0
95003,48.666666666666664
95004,6.0
95005,65.5
95014,27.0
95027,27.142857142857142
95033,41.25
95038,34.666666666666664
95043,25.125
95059,2.0
95060,174.0
95069,68.0
95076,31.5
95091,72.5
95094,2.0
95107,28.0
95125,106.0
95132,1.0
95161,49.833333333333336
95177,29.9
95178,44.2
95196,45.25
95197,23.0
95204,3.0
95225,6.833333333333333
95253,3.0
95279,5.571428571428571
95288,13.5
95299,7.142857142857143
95306,46.0
95325,28.454545454545453
95343,21.142857142857142
95362,11.0
95390,57.25
95394,41.8
95406,86.5
95407,45.75
95442,234.0
95459,9.25
95505,78.33333333333333
95518,32.0
95534,12.333333333333334
95535,36.0
95539,39.0
95546,28.0
95550,34.42857142857143
95570,56.0
95577,13.0
95610,34.0
95617,63.0
95652,56.0
95670,27.0
95675,16.5
95685,67.66666666666667
95695,13.333333333333334
95701,9.0
95707,38.0
95725,12.0
95742,86.33333333333333
95779,37.4
95781,139.0
95788,73.0
95823,139.5
95830,19.0
95834,199.0
95837,6.285714285714286
95839,41.5
95844,52.0
95879,53.0
95896,18.333333333333332
95899,8.0
95907,28.363636363636363
95911,135.0
95922,69.0
95927,21.833333333333332
95937,36.0
95941,56.0
95952,10.2
95960,108.5
95963,21.5
95984,82.0
95992,36.0
95993,47.0
96007,76.5
96012,129.0
96019,30.0
96023,12.125
96029,73.5
96031,67.0
96055,23.5
96056,45.0
96073,32.5
96096,226.0
96097,172.5
96115,83.0
96146,96.0
96156,181.0
96161,36.0
96165,28.5
96187,49.0
96194,174.0
96196,58.333333333333336
96201,14.0
96203,46.142857142857146
96224,27.428571428571427
96227,292.0
96231,30.0
96234,19.285714285714285
96248,10.0
96259,63.5
96265,20.666666666666668
96299,1.0
96332,26.5
96333,47.833333333333336
96336,254.0
96373,24.333333333333332
96379,35.0
96400,45.0
96405,1.5
96415,38.142857142857146
96429,14.0
96440,22.428571428571427
96472,19.5
96489,86.33333333333333
96498,28.0
96516,13.25
96517,35.0
96535,11.428571428571429
96547,9.0
96555,18.0
96564,29.1
96569,46.0
96574,4.0
96584,32.7
96592,27.166666666666668
96599,87.0
96611,130.0
96631,76.0
96643,75.0
96655,10.185185185185185
96657,29.0
96665,17.0
96696,45.42857142857143
96702,29.0
96721,246.0
96727,72.33333333333333
96733,37.5
96736,19.333333333333332
96770,24.0
96771,22.428571428571427
96795,54.75
96804,49.5
96806,8.0
96808,18.5
96818,17.0
96843,71.0
96854,91.0
96861,45.0
96862,12.5
96883,34.0
96892,46.75
96908,25.5
96909,16.153846153846153
96913,7.5
96926,2.0
96936,153.5
96945,15.0
96953,66.0
96963,16.0
96974,9.0
96979,119.0
96988,8.25
96990,17.0
97014,18.0
97024,105.0
97056,1.0
97063,219.0
97064,44.857142857142854
97069,20.5
97075,19.666666666666668
97091,16.157894736842106
97093,13.928571428571429
97125,70.0
97126,9.5
97130,7.5
97135,18.454545454545453
97166,13.428571428571429
97205,70.25
97220,103.0
97221,20.0
97226,9.571428571428571
97244,18.5
97245,140.0
97277,52.25
97279,54.5
97280,58.5
97321,22.857142857142858
97333,47.857142857142854
97336,36.0
97355,12.0
97368,30.454545454545453
97370,66.5
97382,133.0
97383,7.0
97386,27.90909090909091
97388,21.444444444444443
97410,169.0
97411,22.333333333333332
97414,42.0
97423,19.5
97444,8.0
97464,89.0
97472,5.0
97476,1.0
97488,15.0
97492,10.545454545454545
97493,108.0
97499,43.4
97507,19.333333333333332
97515,37.6
97545,18.0
97574,18.0
97579,34.6
97584,230.0
97595,53.5
97608,18.058823529411764
97609,48.0
97613,63.0
97618,25.4
97624,46.0
97627,16.0
97632,51.333333333333336
97655,3.0
97658,20.0
97682,15.0
97686,118.0
97698,6.0
97722,35.333333333333336
97723,15.666666666666666
97733,16.0
97774,41.666666666666664
97781,21.0
97784,1.0
97791,41.0
97794,25.666666666666668
97802,1.0
97867,130.0
97872,44.0
97922,64.0
97929,30.5
97931,45.0
97932,22.2
97934,34.0
97937,5.0
97943,1.0
97967,7.0
97998,255.0
98002,33.0
98010,74.66666666666667
98037,26.0
98072,9.0
98073,145.5
98075,28.0
98076,122.0
98091,98.0
98092,23.0
98102,128.0
98108,8.5
98114,13.222222222222221
98115,63.0
98129,67.66666666666667
98153,81.0
98186,54.666666666666664
98195,133.0
98197,25.4
98210,28.333333333333332
98228,28.5
98264,2.0
98267,7.0
98270,32.0
98295,4.0
98310,18.833333333333332
98312,33.57142857142857
98324,239.0
98339,35.25
98342,7.5
98343,102.0
98346,168.0
98360,17.0
98361,28.0
98369,50.0
98380,63.0
98385,7.0
98395,244.0
98454,6.5
98457,49.25
98485,26.25
98545,309.0
98547,15.23076923076923
98548,53.333333333333336
98569,1.0
98572,70.0
98584,46.5
98592,48.4
98597,8.666666666666666
98601,27.0
98606,18.0
98612,8.4
98613,192.0
98632,194.0
98639,17.125
98641,139.0
98665,128.0
98675,38.0
98682,3.0
98683,155.5
98684,14.166666666666666
98698,175.0
98701,94.5
98705,32.0
98714,45.4
98721,10.0
98725,12.25
98726,32.875
98733,87.0
98734,92.33333333333333
98743,30.333333333333332
98754,10.0
98769,41.333333333333336
98776,93.0
98785,32.0
98788,78.0
98789,40.75
98794,8.0
98795,290.0
98797,14.5
98799,1.0
98825,26.333333333333332
98836,10.0
98842,26.0
98874,29.0
98886,22.4
98892,34.333333333333336
98897,45.5
98905,47.666666666666664
98906,19.0
98913,23.0
98923,22.5
98933,7.0
98940,110.5
98947,10.0
98956,79.66666666666667
98978,67.5
98985,51.0
98988,111.0
99009,292.0
99024,109.0
99033,35.2
99039,30.571428571428573
99051,1.0
99057,34.0
99063,90.0
99071,34.25
99075,72.0
99115,13.166666666666666
99116,37.0
99121,38.0
99133,37.0
99140,8.0
99141,202.0
99142,17.0
99147,36.75
99149,36.25
99154,11.333333333333334
99170,46.0
99185,18.0
99210,26.4
99211,16.666666666666668
99213,23.09090909090909
99223,82.5
99229,82.5
99237,2.0
99244,2.3333333333333335
99261,53.4
99296,129.5
99309,48.0
99326,56.0
99363,50.666666666666664
99374,55.166666666666664
99382,7.5
99385,18.0
99394,34.2
99395,10.0
99417,332.0
99418,29.0
99422,8.0
99432,168.0
99434,31.75
99435,24.0
99437,23.666666666666668
99442,109.33333333333333
99473,6.5
99483,9.4
99485,37.0
99489,130.0
99515,9.0
99537,7.0
99538,9.25
99545,42.0
99549,3.4285714285714284
99550,21.571428571428573
99562,57.5
99563,45.857142857142854
99583,14.0
99586,45.666666666666664
99591,23.272727272727273
99597,59.5
99616,42.5
99632,46.5
99636,43.57142857142857
99637,38.4
99660,71.66666666666667
99662,4.0
99665,20.5
99672,40.0
99707,53.25
99715,100.0
99721,56.0
99729,41.0
99763,88.66666666666667
99764,8.25
99782,18.0
99783,23.0
99790,4.0
99798,36.0
99831,61.5
99837,34.0
99838,3.0
99859,52.5
99862,104.0
99868,132.5
99877,149.5
99889,70.33333333333333
99893,277.0
99895,73.0
99947,23.0
99954,42.0
99955,82.5
99975,87.0
99978,4.0
99979,81.0
100000,65.33333333333333
100009,12.0
100027,6.0
100033,26.2
100043,38.666666666666664
100049,7.0
100052,57.0
100081,29.5
100109,22.785714285714285
100120,55.4
100158,32.0
100174,77.0
100187,80.5
100244,24.0
100252,81.5
100255,17.666666666666668
100257,11.6
100279,12.0
100282,153.0
100288,16.11111111111111
100306,18.0
100325,20.0
100348,69.75
100354,12.0
100366,125.5
100370,74.33333333333333
100376,2.0
100386,8.0
100389,22.5
100436,83.5
100465,112.0
100466,27.25
100472,2.0
100486,16.285714285714285
100495,13.428571428571429
100503,52.0
100516,48.6
100528,3.6666666666666665
100543,38.0
100544,28.0
100548,41.125
100549,102.0
100551,24.4
100570,149.0
100571,37.75
100591,55.0
100593,76.0
100598,42.0
100599,10.5
100622,83.33333333333333
100649,21.8
100657,24.636363636363637
100660,30.5
100673,54.833333333333336
100700,27.25
100729,38.25
100733,61.0
100749,60.0
100772,7.3428571428571425
100776,27.5
100789,230.0
100802,12.0
100811,37.2
100813,21.0
100819,30.0
100833,92.0
100856,4.0
100886,48.4
100913,39.666666666666664
100922,38.5
100939,71.0
100945,3.0
100967,23.666666666666668
100969,47.0
100994,141.5
100996,28.0
101000,58.75
101038,92.5
101052,80.66666666666667
101058,57.5
101072,43.714285714285715
101076,2.0
101093,14.409090909090908
101104,29.6
101108,17.5
101120,60.75
101131,38.0
101135,35.0
101142,36.333333333333336
101166,32.5
101190,39.666666666666664
101221,15.0
101229,41.0
101248,1.0
101255,213.0
101261,11.857142857142858
101263,25.25
101266,29.75
101275,60.4
101281,101.0
101298,32.5
101327,22.714285714285715
101329,59.5
101333,48.25
101334,20.333333333333332
101348,17.176470588235293
101351,24.5
101361,40.5
101363,40.75
101379,8.0
101386,181.0
101394,54.0
101402,186.0
101415,79.75
101419,189.0
101428,125.0
101435,29.0
101440,30.555555555555557
101442,43.6
101451,47.5
101463,23.714285714285715
101468,41.6
101482,14.142857142857142
101484,34.7
101485,3.0
101499,29.7
101534,31.4
101542,59.666666666666664
101549,4.0
101560,25.5
101567,16.352941176470587
101582,42.5
101586,19.0
101590,29.375
101591,14.0
101592,17.5
101595,9.5
101596,289.0
101599,19.0
101607,41.0
101620,40.666666666666664
101622,13.0
101644,8.0
101649,97.0
101653,90.0
101679,58.4
101680,37.285714285714285
101685,10.0
101700,27.0
101704,128.0
101716,11.0
101724,3.0
101725,6.0
101727,5.0
101731,63.0
101732,42.666666666666664
101760,39.0
101771,37.0
101775,9.357142857142858
101793,30.25
101794,120.0
101796,19.76923076923077
101836,46.0
101888,60.0
101891,190.0
101895,140.0
101929,7.0
101934,156.0
101941,36.8
101947,31.5
101953,42.833333333333336
101970,16.3
101985,9.777777777777779
102012,3.0
102038,42.833333333333336
102051,63.0
102057,151.0
102060,41.25
102073,52.4
102074,141.5
102082,297.0
102085,20.5
102086,19.0
102121,17.666666666666668
102128,7.0
102141,156.0
102151,70.0
102169,12.333333333333334
102174,107.0
102181,29.1
102207,14.25
102258,34.0
102268,23.5
102271,13.0
102275,97.5
102281,128.0
102284,105.0
102308,14.5
102310,10.0
102323,213.0
102364,45.0
102393,52.0
102429,212.0
102436,68.25
102440,18.75
102449,210.0
102454,8.0
102460,21.666666666666668
102490,58.0
102491,26.0
102495,61.0
102521,10.0
102529,21.0
102532,31.5
102535,41.166666666666664
102542,98.0
102552,98.5
102557,57.0
102563,71.5
102566,33.0
102584,35.0
102586,33.888888888888886
102609,34.2
102632,39.75
102640,62.333333333333336
102648,96.0
102649,1.0
102659,13.428571428571429
102660,36.0
102665,27.5
102675,60.5
102685,153.0
102696,43.5
102698,79.5
102700,59.0
102701,245.0
102738,10.083333333333334
102752,15.0
102779,138.0
102797,44.0
102803,14.0
102812,21.0
102814,71.66666666666667
102824,53.2
102912,73.0
102931,17.0
102937,5.0
102947,82.0
102969,93.66666666666667
102998,17.0
103000,71.0
103009,8.333333333333334
103010,61.25
103027,24.0
103049,40.333333333333336
103051,15.25
103054,56.0
103076,23.6
103078,25.125
103085,75.25
103090,8.0
103091,4.0
103096,43.0
103098,52.0
103113,76.25
103128,29.166666666666668
103134,23.0
103147,70.0
103160,46.25
103166,14.0
103181,77.0
103182,46.57142857142857
103183,18.5
103214,89.0
103228,59.5
103229,38.5
103240,6.0
103244,93.0
103304,147.0
103316,172.0
103326,41.0
103341,34.0
103377,97.0
103384,17.0
103412,28.7
103415,28.727272727272727
103420,22.0
103422,33.0
103426,34.55555555555556
103427,11.0
103444,14.333333333333334
103448,49.666666666666664
103450,36.6
103456,135.0
103472,9.0
103485,15.0
103487,4.0
103498,181.0
103518,55.6
103536,36.0
103539,117.0
103541,20.875
103545,14.0
103555,32.5
103570,3.0
103577,60.333333333333336
103603,26.75
103636,3.0
103654,63.0
103655,162.0
103672,105.5
103679,78.0
103687,18.0
103701,160.0
103716,6.5
103740,20.5
103749,52.5
103758,25.09090909090909
103847,307.0
103877,51.0
103884,3.0
103922,109.0
103926,10.7
103936,156.5
103939,6.666666666666667
103942,44.0
103953,61.6
103973,28.333333333333332
103976,66.5
103981,101.66666666666667
103996,25.0
104000,22.2
104006,10.0
104010,95.5
104041,33.75
104043,7.0
104045,44.6
104076,187.0
104092,19.0
104093,9.0
104099,60.0
104103,110.0
104128,12.0
104149,12.0
104150,25.0
104156,48.0
104178,14.5
104200,52.4
104213,77.0
104221,45.0
104227,39.0
104243,136.5
104258,18.4375
104263,43.0
104280,24.0
104300,39.333333333333336
104302,18.0
104347,19.0
104365,110.66666666666667
104367,10.5
104373,34.625
104381,8.0
104382,7.5
104395,161.0
104414,24.285714285714285
104415,27.0
104423,24.0
104465,15.0
104490,123.0
104503,34.5
104531,15.0
104539,6.5
104548,47.666666666666664
104558,19.0
104562,75.0
104576,62.0
104578,34.166666666666664
104580,123.0
104581,30.5
104593,41.666666666666664
104594,17.0
104613,145.0
104630,23.285714285714285
104637,3.0
104641,33.333333333333336
104657,2.0
104691,17.0
104726,24.0
104737,23.363636363636363
104743,36.0
104745,9.0
104749,94.0
104756,142.0
104759,84.0
104768,128.0
104774,19.625
104802,5.0
104813,41.8
104855,10.25
104856,34.0
104860,46.25
104862,48.8
104872,58.4
104876,61.0
104882,77.0
104885,22.0
104888,19.285714285714285
104918,63.0
104921,175.0
104933,41.0
104935,18.11764705882353
104954,43.0
104990,48.142857142857146
104999,26.0
105034,27.8
105046,7.444444444444445
105061,42.5
105062,253.0
105070,46.0
105071,21.0
105072,50.666666666666664
105097,26.0
105099,83.0
105112,13.0
105136,20.666666666666668
105145,26.666666666666668
105147,180.0
105164,21.166666666666668
105178,170.0
105198,3.0
105204,35.0
105219,62.666666666666664
105236,48.0
105254,8.25
105298,23.142857142857142
105301,38.875
105326,40.0
105341,77.0
105357,50.0
105363,13.75
105369,14.5
105399,55.666666666666664
105414,28.90909090909091
105419,43.0
105421,48.25
105437,25.0
105445,33.0
105461,59.75
105470,59.0
105481,24.692307692307693
105507,20.5
105516,44.0
105531,124.0
105561,97.33333333333333
105562,7.5
105576,10.0
105589,111.5
105590,108.0
105600,9.75
105624,52.5
105634,15.0
105641,114.0
105646,76.5
105654,31.25
105664,2.0
105665,175.0
105668,56.0
105678,90.0
105684,112.0
105713,32.285714285714285
105720,15.75
105730,22.0
105734,91.33333333333333
105745,208.0
105761,10.5
105770,16.0
105774,31.6
105775,74.0
105794,120.0
105806,48.0
105808,10.666666666666666
105816,301.0
105820,3.0
105821,112.0
105887,43.25
105901,14.285714285714286
105907,14.0
105908,20.0
105968,22.0
105998,37.57142857142857
106082,104.66666666666667
106089,45.8
106101,7.416666666666667
106140,83.25
106200,280.0
106203,7.0
106219,220.0
106222,85.0
106223,65.0
106237,46.285714285714285
106240,31.6
106242,21.88888888888889
106245,5.0
106266,2.0
106272,13.5
106278,36.666666666666664
106290,27.0
106297,5.846153846153846
106302,38.666666666666664
106307,70.75
106356,5.0
106363,32.0
106379,18.333333333333332
106402,85.0
106432,84.0
106434,20.416666666666668
106438,17.0
106443,19.384615384615383
106448,45.75
106457,6.5
106487,66.33333333333333
106488,63.666666666666664
106503,32.0
106513,25.444444444444443
106514,2.0
106546,50.0
106550,44.285714285714285
106575,20.125
106590,110.5
106597,17.8
106605,25.142857142857142
106668,56.0
106682,1.0
106718,39.333333333333336
106758,96.5
106770,292.0
106775,97.0
106795,3.0
106801,50.0
106802,25.0
106809,69.0
106810,31.0
106844,58.0
106868,45.5
106871,72.0
106887,41.25
106937,44.6
106974,30.0
106979,45.0
107016,121.0
107023,29.09090909090909
107026,52.5
107027,28.727272727272727
107031,36.0
107039,97.0
107065,122.0
107071,30.0
107073,45.5
107080,32.888888888888886
107089,76.0
107099,54.0
107112,32.57142857142857
107115,74.0
107131,63.0
107136,37.2
107143,69.5
107162,41.5
107167,38.0
107174,96.0
107191,182.0
107198,199.0
107202,40.5
107206,24.5
107256,148.0
107257,42.0
107269,223.0
107273,99.5
107318,76.0
107329,62.0
107330,7.0
107336,54.0
107385,29.0
107386,63.0
107408,18.2
107413,128.0
107432,16.333333333333332
107439,17.5
107455,168.0
107458,34.0
107473,1.0
107486,51.75
107497,9.3
107510,81.33333333333333
107516,31.4
107524,25.09090909090909
107533,29.636363636363637
107536,23.0
107556,19.333333333333332
107609,19.0
107611,24.0
107612,6.0
107613,28.25
107620,48.0
107621,20.0
107674,33.166666666666664
107700,29.5
107711,63.5
107718,8.0
107719,337.0
107736,104.5
107747,73.0
107762,133.0
107766,45.0
107775,39.4
107780,19.0
107791,115.5
107800,94.0
107843,48.0
107844,71.5
107861,60.5
107910,28.0
107937,17.0
107955,76.75
107988,71.0
107995,196.0
107996,43.5
108030,24.0
108065,31.272727272727273
108083,16.0
108104,59.6
108122,115.5
108146,89.0
108165,33.25
108182,31.5
108198,14.0
108207,47.0
108225,47.333333333333336
108235,292.0
108243,195.0
108244,20.0
108247,39.857142857142854
108263,81.0
108264,42.25
108265,17.5
108290,23.076923076923077
108314,70.5
108317,182.0
108324,68.66666666666667
108330,17.90909090909091
108354,106.66666666666667
108356,55.25
108377,81.66666666666667
108394,15.0
108399,66.75
108426,33.0
108458,19.666666666666668
108471,52.2
108481,61.0
108493,178.0
108497,11.75
108501,96.0
108524,40.714285714285715
108525,137.5
108536,21.0
108579,35.75
108599,111.5
108610,84.0
108612,92.33333333333333
108615,26.0
108616,296.0
108621,66.66666666666667
108647,74.0
108674,136.5
108710,55.666666666666664
108723,39.0
108743,107.0
108749,9.083333333333334
108755,28.0
108756,31.0
108765,60.6
108784,24.0
108797,14.25
108812,16.0
108846,34.0
108861,21.2
108882,94.0
108887,48.666666666666664
108888,15.0
108894,46.0
108936,83.0
108937,37.0
108944,17.0
108950,45.0
108956,29.25
108960,38.166666666666664
108962,163.5
108963,159.5
109006,2.0
109007,46.57142857142857
109030,4.5
109051,36.25
109070,59.0
109087,230.0
109098,79.0
109100,9.333333333333334
109106,308.0
109128,61.333333333333336
109140,54.25
109142,154.0
109150,19.0
109180,98.66666666666667
109187,24.0
109188,313.0
109192,151.0
109193,97.66666666666667
109196,49.4
109198,6.0
109225,11.333333333333334
109241,86.5
109245,44.75
109280,20.666666666666668
109365,89.0
109373,13.0
109380,112.0
109389,97.0
109407,61.0
109437,5.0
109448,86.0
109461,41.57142857142857
109489,37.57142857142857
109516,4.0
109534,46.0
109560,236.0
109588,13.0
109635,214.0
109643,3.5
109663,37.857142857142854
109672,30.5
109687,55.333333333333336
109703,39.0
109706,13.333333333333334
109722,34.0
109727,50.25
109728,44.5
109769,34.0
109788,75.0
109822,33.25
109838,29.6
109850,151.0
109851,40.333333333333336
109886,40.875
109897,111.0
109922,35.0
109926,110.0
109932,113.0
109946,17.0
109947,31.428571428571427
109950,11.0
109953,104.33333333333333
109969,13.0
109973,44.5
109980,25.636363636363637
110006,66.66666666666667
110017,32.75
110036,97.0
110046,55.0
110047,42.333333333333336
110051,20.375
110066,88.0
110069,132.0
110080,40.5
110087,6.0
110098,104.0
110104,54.0
110105,115.5
110113,16.0
110115,137.5
110142,36.5
110173,2.0
110187,53.0
110207,31.272727272727273
110245,155.0
110261,92.0
110268,32.1
110292,81.0
110316,21.0
110334,19.294117647058822
110335,37.142857142857146
110345,121.0
110362,168.0
110368,59.6
110372,16.0
110386,16.375
110397,42.0
110401,18.0
110417,98.0
110420,120.5
110421,33.22222222222222
110435,94.0
110436,40.375
110461,135.0
110471,48.0
110486,35.166666666666664
110498,19.0
110515,52.0
110521,35.2
110539,60.5
110543,46.0
110587,15.0
110590,50.5
110596,45.4
110604,28.916666666666668
110616,212.0
110639,14.875
110646,36.22222222222222
110659,33.888888888888886
110660,90.0
110661,32.0
110700,1.0
110711,17.76923076923077
110713,96.0
110773,51.0
110792,36.857142857142854
110824,48.0
110842,66.4
110855,19.5
110878,42.0
110896,55.8
110899,30.88888888888889
110905,22.916666666666668
110941,34.2
110957,4.0
110966,39.625
110971,10.0
110975,47.333333333333336
110979,18.666666666666668
111029,13.0
111061,27.0
111077,78.0
111091,174.0
111096,42.875
111100,85.33333333333333
111104,42.0
111106,53.333333333333336
111111,117.0
111137,158.0
111143,328.0
111152,1.0
111154,4.0
111164,72.0
111167,34.5
111194,127.0
111204,69.33333333333333
111220,95.5
111245,103.66666666666667
111264,51.2
111292,25.75
111314,111.0
111327,54.666666666666664
111330,49.333333333333336
111356,29.166666666666668
111367,18.333333333333332
111375,109.5
111376,116.0
111384,41.5
111388,10.580645161290322
111419,47.0
111433,3.0
111442,15.0
111460,33.6
111469,19.0
111474,12.0
111487,19.0
111492,109.0
111493,238.0
111512,24.22222222222222
111557,48.0
111584,65.0
111591,42.0
111612,35.5
111619,23.5
111629,25.0
111655,8.0
111657,30.0
111680,141.0
111684,35.0
111715,109.0
111737,145.0
111740,27.8
111746,130.5
111754,54.25
111756,53.5
111768,62.0
111794,36.5
111806,33.25
111816,92.0
111821,19.0
111866,22.7
111887,52.833333333333336
111890,88.0
111901,36.666666666666664
111906,5.0
111909,77.33333333333333
111915,107.5
111922,33.42857142857143
111934,88.0
111939,102.0
111948,64.0
111992,10.0
112003,75.0
112009,87.0
112026,152.0
112027,49.0
112053,38.0
112071,6.0
112092,52.833333333333336
112093,99.0
112098,72.0
112126,3.0
112144,11.5
112164,42.8
112183,39.0
112198,1.0
112210,115.66666666666667
112212,256.0
112220,128.0
112229,26.75
112280,20.0
112281,134.0
112289,25.77777777777778
112322,13.0
112331,76.66666666666667
112361,8.0
112371,114.33333333333333
112423,8.0
112429,13.8
112457,101.0
112459,27.833333333333332
112479,197.0
112487,39.666666666666664
112500,98.5
112549,25.583333333333332
112561,92.0
112562,84.66666666666667
112566,4.0
112576,24.5
112585,27.0
112588,11.0
112590,17.8
112594,1.0
112616,112.5
112666,243.0
112671,28.0
112682,14.0
112707,20.428571428571427
112751,116.0
112756,13.25
112759,7.75
112773,57.25
112786,41.57142857142857
112788,112.5
112793,24.0
112822,23.0
112836,24.727272727272727
112860,116.0
112865,50.6
112873,61.0
112874,146.5
112876,50.166666666666664
112891,69.5
112904,37.57142857142857
112927,1.0
112938,139.5
112962,7.8
112966,5.0
112973,19.333333333333332
112983,52.5
112991,238.0
112998,17.571428571428573
113011,5.0
113012,24.0
113015,42.333333333333336
113034,14.0
